LapNumber,GP,Year,TrackStatus,Label
31.0,Canada,2024,1,Green flag
32.0,Canada,2024,1,Green flag
33.0,Canada,2024,1,Green flag
34.0,Canada,2024,1,Green flag
35.0,Canada,2024,1,Green flag
36.0,Canada,2024,1,Green flag
37.0,Canada,2024,1,Green flag
38.0,Canada,2024,1,Green flag
39.0,Canada,2024,1,Green flag
40.0,Canada,2024,1,Green flag
41.0,Canada,2024,2,Yellow flag
42.0,Canada,2024,1,Green flag
43.0,Canada,2024,1,Green flag
44.0,Canada,2024,1,Green flag
45.0,Canada,2024,1,Green flag
46.0,Canada,2024,1,Green flag
47.0,Canada,2024,1,Green flag
48.0,Canada,2024,1,Green flag
49.0,Canada,2024,2,Yellow flag
50.0,Canada,2024,1,Green flag
51.0,Canada,2024,1,Green flag
52.0,Canada,2024,2,Yellow flag
53.0,Canada,2024,2,Yellow flag
54.0,Canada,2024,24,Safety Car
55.0,Canada,2024,4,Safety Car
56.0,Canada,2024,4,Safety Car
57.0,Canada,2024,4,Safety Car
58.0,Canada,2024,4,Safety Car
59.0,Canada,2024,1,Green flag
60.0,Canada,2024,1,Green flag
61.0,Canada,2024,1,Green flag
62.0,Canada,2024,1,Green flag
63.0,Canada,2024,1,Green flag
64.0,Canada,2024,1,Green flag
65.0,Canada,2024,1,Green flag
66.0,Canada,2024,2,Yellow flag
67.0,Canada,2024,2,Yellow flag
68.0,Canada,2024,1,Green flag
69.0,Canada,2024,1,Green flag
70.0,Canada,2024,1,Green flag
1.0,Austria,2024,1,Green flag
2.0,Austria,2024,1,Green flag
3.0,Austria,2024,1,Green flag
4.0,Austria,2024,1,Green flag
5.0,Austria,2024,1,Green flag
6.0,Austria,2024,1,Green flag
7.0,Austria,2024,1,Green flag
8.0,Austria,2024,1,Green flag
9.0,Austria,2024,1,Green flag
10.0,Austria,2024,1,Green flag
11.0,Austria,2024,1,Green flag
12.0,Austria,2024,1,Green flag
13.0,Austria,2024,1,Green flag
14.0,Austria,2024,1,Green flag
15.0,Austria,2024,1,Green flag
16.0,Austria,2024,1,Green flag
17.0,Austria,2024,1,Green flag
18.0,Austria,2024,1,Green flag
19.0,Austria,2024,1,Green flag
20.0,Austria,2024,1,Green flag
21.0,Austria,2024,1,Green flag
22.0,Austria,2024,1,Green flag
23.0,Austria,2024,1,Green flag
24.0,Austria,2024,1,Green flag
25.0,Austria,2024,1,Green flag
26.0,Austria,2024,1,Green flag
27.0,Austria,2024,1,Green flag
28.0,Austria,2024,1,Green flag
29.0,Austria,2024,1,Green flag
30.0,Austria,2024,1,Green flag
31.0,Austria,2024,1,Green flag
32.0,Austria,2024,1,Green flag
33.0,Austria,2024,1,Green flag
34.0,Austria,2024,1,Green flag
35.0,Austria,2024,1,Green flag
36.0,Austria,2024,1,Green flag
37.0,Austria,2024,1,Green flag
38.0,Austria,2024,1,Green flag
39.0,Austria,2024,1,Green flag
40.0,Austria,2024,1,Green flag
41.0,Austria,2024,1,Green flag
42.0,Austria,2024,1,Green flag
43.0,Austria,2024,1,Green flag
44.0,Austria,2024,1,Green flag
45.0,Austria,2024,1,Green flag
46.0,Austria,2024,1,Green flag
47.0,Austria,2024,1,Green flag
48.0,Austria,2024,1,Green flag
49.0,Austria,2024,1,Green flag
50.0,Austria,2024,1,Green flag
51.0,Austria,2024,1,Green flag
52.0,Austria,2024,1,Green flag
53.0,Austria,2024,1,Green flag
54.0,Austria,2024,1,Green flag
55.0,Austria,2024,1,Green flag
56.0,Austria,2024,1,Green flag
57.0,Austria,2024,1,Green flag
58.0,Austria,2024,1,Green flag
59.0,Austria,2024,1,Green flag
60.0,Austria,2024,1,Green flag
61.0,Austria,2024,1,Green flag
62.0,Austria,2024,1,Green flag
63.0,Austria,2024,1,Green flag
64.0,Austria,2024,2,Yellow flag
65.0,Austria,2024,1,Green flag
66.0,Austria,2024,67,Virtual Safety Car
67.0,Austria,2024,1,Green flag
68.0,Austria,2024,1,Green flag
69.0,Austria,2024,1,Green flag
70.0,Austria,2024,1,Green flag
71.0,Austria,2024,1,Green flag
1.0,Great Britain,2024,1,Green flag
2.0,Great Britain,2024,1,Green flag
3.0,Great Britain,2024,1,Green flag
4.0,Great Britain,2024,1,Green flag
5.0,Great Britain,2024,1,Green flag
6.0,Great Britain,2024,1,Green flag
7.0,Great Britain,2024,1,Green flag
8.0,Great Britain,2024,1,Green flag
9.0,Great Britain,2024,1,Green flag
10.0,Great Britain,2024,1,Green flag
11.0,Great Britain,2024,1,Green flag
12.0,Great Britain,2024,1,Green flag
13.0,Great Britain,2024,1,Green flag
14.0,Great Britain,2024,1,Green flag
15.0,Great Britain,2024,1,Green flag
16.0,Great Britain,2024,1,Green flag
17.0,Great Britain,2024,1,Green flag
18.0,Great Britain,2024,1,Green flag
19.0,Great Britain,2024,1,Green flag
20.0,Great Britain,2024,1,Green flag
21.0,Great Britain,2024,1,Green flag
22.0,Great Britain,2024,1,Green flag
23.0,Great Britain,2024,1,Green flag
24.0,Great Britain,2024,1,Green flag
25.0,Great Britain,2024,1,Green flag
26.0,Great Britain,2024,1,Green flag
27.0,Great Britain,2024,1,Green flag
28.0,Great Britain,2024,1,Green flag
29.0,Great Britain,2024,1,Green flag
30.0,Great Britain,2024,1,Green flag
31.0,Great Britain,2024,1,Green flag
32.0,Great Britain,2024,1,Green flag
33.0,Great Britain,2024,1,Green flag
34.0,Great Britain,2024,1,Green flag
35.0,Great Britain,2024,1,Green flag
36.0,Great Britain,2024,1,Green flag
37.0,Great Britain,2024,1,Green flag
38.0,Great Britain,2024,1,Green flag
39.0,Great Britain,2024,1,Green flag
40.0,Great Britain,2024,1,Green flag
41.0,Great Britain,2024,1,Green flag
42.0,Great Britain,2024,1,Green flag
43.0,Great Britain,2024,1,Green flag
44.0,Great Britain,2024,1,Green flag
45.0,Great Britain,2024,1,Green flag
46.0,Great Britain,2024,1,Green flag
47.0,Great Britain,2024,1,Green flag
48.0,Great Britain,2024,1,Green flag
49.0,Great Britain,2024,1,Green flag
50.0,Great Britain,2024,1,Green flag
51.0,Great Britain,2024,1,Green flag
52.0,Great Britain,2024,1,Green flag
53.0,Great Britain,2024,1,Green flag
54.0,Great Britain,2024,1,Green flag
55.0,Great Britain,2024,1,Green flag
56.0,Great Britain,2024,1,Green flag
57.0,Great Britain,2024,1,Green flag
58.0,Great Britain,2024,1,Green flag
59.0,Great Britain,2024,1,Green flag
60.0,Great Britain,2024,1,Green flag
61.0,Great Britain,2024,1,Green flag
62.0,Great Britain,2024,1,Green flag
63.0,Great Britain,2024,1,Green flag
64.0,Great Britain,2024,2,Yellow flag
65.0,Great Britain,2024,1,Green flag
66.0,Great Britain,2024,67,Virtual Safety Car
67.0,Great Britain,2024,1,Green flag
68.0,Great Britain,2024,1,Green flag
69.0,Great Britain,2024,1,Green flag
70.0,Great Britain,2024,1,Green flag
71.0,Great Britain,2024,1,Green flag
1.0,Hungary,2024,1,Green flag
2.0,Hungary,2024,1,Green flag
3.0,Hungary,2024,1,Green flag
4.0,Hungary,2024,1,Green flag
5.0,Hungary,2024,1,Green flag
6.0,Hungary,2024,1,Green flag
7.0,Hungary,2024,1,Green flag
8.0,Hungary,2024,1,Green flag
9.0,Hungary,2024,1,Green flag
10.0,Hungary,2024,1,Green flag
11.0,Hungary,2024,1,Green flag
12.0,Hungary,2024,1,Green flag
13.0,Hungary,2024,1,Green flag
14.0,Hungary,2024,1,Green flag
15.0,Hungary,2024,1,Green flag
16.0,Hungary,2024,1,Green flag
17.0,Hungary,2024,1,Green flag
18.0,Hungary,2024,1,Green flag
19.0,Hungary,2024,1,Green flag
20.0,Hungary,2024,1,Green flag
21.0,Hungary,2024,1,Green flag
22.0,Hungary,2024,1,Green flag
23.0,Hungary,2024,1,Green flag
24.0,Hungary,2024,1,Green flag
25.0,Hungary,2024,1,Green flag
26.0,Hungary,2024,1,Green flag
27.0,Hungary,2024,1,Green flag
28.0,Hungary,2024,1,Green flag
29.0,Hungary,2024,1,Green flag
30.0,Hungary,2024,1,Green flag
31.0,Hungary,2024,1,Green flag
32.0,Hungary,2024,1,Green flag
33.0,Hungary,2024,1,Green flag
34.0,Hungary,2024,1,Green flag
35.0,Hungary,2024,1,Green flag
36.0,Hungary,2024,1,Green flag
37.0,Hungary,2024,1,Green flag
38.0,Hungary,2024,1,Green flag
39.0,Hungary,2024,1,Green flag
40.0,Hungary,2024,1,Green flag
41.0,Hungary,2024,1,Green flag
42.0,Hungary,2024,1,Green flag
43.0,Hungary,2024,1,Green flag
44.0,Hungary,2024,1,Green flag
45.0,Hungary,2024,1,Green flag
46.0,Hungary,2024,1,Green flag
47.0,Hungary,2024,1,Green flag
48.0,Hungary,2024,1,Green flag
49.0,Hungary,2024,1,Green flag
50.0,Hungary,2024,1,Green flag
51.0,Hungary,2024,1,Green flag
52.0,Hungary,2024,1,Green flag
53.0,Hungary,2024,1,Green flag
54.0,Hungary,2024,1,Green flag
55.0,Hungary,2024,1,Green flag
56.0,Hungary,2024,1,Green flag
57.0,Hungary,2024,1,Green flag
58.0,Hungary,2024,1,Green flag
59.0,Hungary,2024,1,Green flag
60.0,Hungary,2024,1,Green flag
61.0,Hungary,2024,1,Green flag
62.0,Hungary,2024,1,Green flag
63.0,Hungary,2024,2,Yellow flag
64.0,Hungary,2024,1,Green flag
65.0,Hungary,2024,1,Green flag
66.0,Hungary,2024,1,Green flag
67.0,Hungary,2024,1,Green flag
68.0,Hungary,2024,1,Green flag
69.0,Hungary,2024,1,Green flag
70.0,Hungary,2024,1,Green flag
1.0,Belgium,2024,1,Green flag
2.0,Belgium,2024,1,Green flag
3.0,Belgium,2024,1,Green flag
4.0,Belgium,2024,1,Green flag
5.0,Belgium,2024,1,Green flag
6.0,Belgium,2024,1,Green flag
7.0,Belgium,2024,1,Green flag
8.0,Belgium,2024,1,Green flag
9.0,Belgium,2024,1,Green flag
10.0,Belgium,2024,1,Green flag
11.0,Belgium,2024,1,Green flag
12.0,Belgium,2024,1,Green flag
13.0,Belgium,2024,1,Green flag
14.0,Belgium,2024,1,Green flag
15.0,Belgium,2024,2,Yellow flag
16.0,Belgium,2024,1,Green flag
17.0,Belgium,2024,1,Green flag
18.0,Belgium,2024,1,Green flag
19.0,Belgium,2024,1,Green flag
20.0,Belgium,2024,1,Green flag
21.0,Belgium,2024,1,Green flag
22.0,Belgium,2024,1,Green flag
23.0,Belgium,2024,1,Green flag
24.0,Belgium,2024,1,Green flag
25.0,Belgium,2024,1,Green flag
26.0,Belgium,2024,1,Green flag
27.0,Belgium,2024,1,Green flag
28.0,Belgium,2024,1,Green flag
29.0,Belgium,2024,1,Green flag
30.0,Belgium,2024,1,Green flag
31.0,Belgium,2024,1,Green flag
32.0,Belgium,2024,1,Green flag
33.0,Belgium,2024,1,Green flag
34.0,Belgium,2024,1,Green flag
35.0,Belgium,2024,1,Green flag
36.0,Belgium,2024,1,Green flag
37.0,Belgium,2024,1,Green flag
38.0,Belgium,2024,1,Green flag
39.0,Belgium,2024,1,Green flag
40.0,Belgium,2024,1,Green flag
41.0,Belgium,2024,1,Green flag
42.0,Belgium,2024,1,Green flag
43.0,Belgium,2024,1,Green flag
44.0,Belgium,2024,1,Green flag
1.0,Netherlands,2024,1,Green flag
2.0,Netherlands,2024,1,Green flag
3.0,Netherlands,2024,1,Green flag
4.0,Netherlands,2024,1,Green flag
5.0,Netherlands,2024,1,Green flag
6.0,Netherlands,2024,1,Green flag
7.0,Netherlands,2024,1,Green flag
8.0,Netherlands,2024,1,Green flag
9.0,Netherlands,2024,1,Green flag
10.0,Netherlands,2024,1,Green flag
11.0,Netherlands,2024,1,Green flag
12.0,Netherlands,2024,1,Green flag
13.0,Netherlands,2024,1,Green flag
14.0,Netherlands,2024,1,Green flag
15.0,Netherlands,2024,1,Green flag
16.0,Netherlands,2024,1,Green flag
17.0,Netherlands,2024,1,Green flag
18.0,Netherlands,2024,1,Green flag
19.0,Netherlands,2024,1,Green flag
20.0,Netherlands,2024,1,Green flag
21.0,Netherlands,2024,1,Green flag
22.0,Netherlands,2024,1,Green flag
23.0,Netherlands,2024,1,Green flag
24.0,Netherlands,2024,1,Green flag
25.0,Netherlands,2024,1,Green flag
26.0,Netherlands,2024,1,Green flag
27.0,Netherlands,2024,1,Green flag
28.0,Netherlands,2024,1,Green flag
29.0,Netherlands,2024,1,Green flag
30.0,Netherlands,2024,1,Green flag
31.0,Netherlands,2024,1,Green flag
32.0,Netherlands,2024,1,Green flag
33.0,Netherlands,2024,1,Green flag
34.0,Netherlands,2024,1,Green flag
35.0,Netherlands,2024,1,Green flag
36.0,Netherlands,2024,1,Green flag
37.0,Netherlands,2024,1,Green flag
38.0,Netherlands,2024,1,Green flag
39.0,Netherlands,2024,1,Green flag
40.0,Netherlands,2024,1,Green flag
41.0,Netherlands,2024,1,Green flag
42.0,Netherlands,2024,1,Green flag
43.0,Netherlands,2024,1,Green flag
44.0,Netherlands,2024,1,Green flag
45.0,Netherlands,2024,1,Green flag
46.0,Netherlands,2024,1,Green flag
47.0,Netherlands,2024,1,Green flag
48.0,Netherlands,2024,1,Green flag
49.0,Netherlands,2024,1,Green flag
50.0,Netherlands,2024,1,Green flag
51.0,Netherlands,2024,1,Green flag
52.0,Netherlands,2024,1,Green flag
53.0,Netherlands,2024,1,Green flag
54.0,Netherlands,2024,1,Green flag
55.0,Netherlands,2024,1,Green flag
56.0,Netherlands,2024,1,Green flag
57.0,Netherlands,2024,1,Green flag
58.0,Netherlands,2024,1,Green flag
59.0,Netherlands,2024,1,Green flag
60.0,Netherlands,2024,1,Green flag
61.0,Netherlands,2024,1,Green flag
62.0,Netherlands,2024,1,Green flag
63.0,Netherlands,2024,1,Green flag
64.0,Netherlands,2024,1,Green flag
65.0,Netherlands,2024,1,Green flag
66.0,Netherlands,2024,1,Green flag
67.0,Netherlands,2024,1,Green flag
68.0,Netherlands,2024,1,Green flag
69.0,Netherlands,2024,1,Green flag
70.0,Netherlands,2024,1,Green flag
71.0,Netherlands,2024,1,Green flag
72.0,Netherlands,2024,1,Green flag
1.0,Monza,2024,1,Green flag
2.0,Monza,2024,1,Green flag
3.0,Monza,2024,1,Green flag
4.0,Monza,2024,1,Green flag
5.0,Monza,2024,1,Green flag
6.0,Monza,2024,1,Green flag
7.0,Monza,2024,1,Green flag
8.0,Monza,2024,1,Green flag
9.0,Monza,2024,1,Green flag
10.0,Monza,2024,1,Green flag
11.0,Monza,2024,1,Green flag
12.0,Monza,2024,1,Green flag
13.0,Monza,2024,1,Green flag
14.0,Monza,2024,1,Green flag
15.0,Monza,2024,1,Green flag
16.0,Monza,2024,1,Green flag
17.0,Monza,2024,1,Green flag
18.0,Monza,2024,1,Green flag
19.0,Monza,2024,1,Green flag
20.0,Monza,2024,1,Green flag
21.0,Monza,2024,1,Green flag
22.0,Monza,2024,1,Green flag
23.0,Monza,2024,1,Green flag
24.0,Monza,2024,1,Green flag
25.0,Monza,2024,1,Green flag
26.0,Monza,2024,1,Green flag
27.0,Monza,2024,1,Green flag
28.0,Monza,2024,1,Green flag
29.0,Monza,2024,1,Green flag
30.0,Monza,2024,1,Green flag
31.0,Monza,2024,1,Green flag
32.0,Monza,2024,1,Green flag
33.0,Monza,2024,1,Green flag
34.0,Monza,2024,1,Green flag
35.0,Monza,2024,1,Green flag
36.0,Monza,2024,1,Green flag
37.0,Monza,2024,1,Green flag
38.0,Monza,2024,1,Green flag
39.0,Monza,2024,1,Green flag
40.0,Monza,2024,1,Green flag
41.0,Monza,2024,1,Green flag
42.0,Monza,2024,1,Green flag
43.0,Monza,2024,1,Green flag
44.0,Monza,2024,1,Green flag
45.0,Monza,2024,1,Green flag
46.0,Monza,2024,1,Green flag
47.0,Monza,2024,1,Green flag
48.0,Monza,2024,1,Green flag
49.0,Monza,2024,1,Green flag
50.0,Monza,2024,1,Green flag
51.0,Monza,2024,1,Green flag
52.0,Monza,2024,1,Green flag
53.0,Monza,2024,1,Green flag
1.0,Azerbaijan,2024,1,Green flag
2.0,Azerbaijan,2024,1,Green flag
3.0,Azerbaijan,2024,1,Green flag
4.0,Azerbaijan,2024,1,Green flag
5.0,Azerbaijan,2024,1,Green flag
6.0,Azerbaijan,2024,1,Green flag
7.0,Azerbaijan,2024,1,Green flag
8.0,Azerbaijan,2024,1,Green flag
9.0,Azerbaijan,2024,1,Green flag
10.0,Azerbaijan,2024,1,Green flag
11.0,Azerbaijan,2024,1,Green flag
12.0,Azerbaijan,2024,1,Green flag
13.0,Azerbaijan,2024,1,Green flag
14.0,Azerbaijan,2024,1,Green flag
15.0,Azerbaijan,2024,1,Green flag
16.0,Azerbaijan,2024,1,Green flag
17.0,Azerbaijan,2024,1,Green flag
18.0,Azerbaijan,2024,1,Green flag
19.0,Azerbaijan,2024,1,Green flag
20.0,Azerbaijan,2024,1,Green flag
21.0,Azerbaijan,2024,1,Green flag
22.0,Azerbaijan,2024,1,Green flag
23.0,Azerbaijan,2024,1,Green flag
24.0,Azerbaijan,2024,1,Green flag
25.0,Azerbaijan,2024,1,Green flag
26.0,Azerbaijan,2024,1,Green flag
27.0,Azerbaijan,2024,1,Green flag
28.0,Azerbaijan,2024,1,Green flag
29.0,Azerbaijan,2024,1,Green flag
30.0,Azerbaijan,2024,1,Green flag
31.0,Azerbaijan,2024,1,Green flag
32.0,Azerbaijan,2024,1,Green flag
33.0,Azerbaijan,2024,1,Green flag
34.0,Azerbaijan,2024,1,Green flag
35.0,Azerbaijan,2024,1,Green flag
36.0,Azerbaijan,2024,2,Yellow flag
37.0,Azerbaijan,2024,1,Green flag
38.0,Azerbaijan,2024,1,Green flag
39.0,Azerbaijan,2024,1,Green flag
40.0,Azerbaijan,2024,1,Green flag
41.0,Azerbaijan,2024,1,Green flag
42.0,Azerbaijan,2024,1,Green flag
43.0,Azerbaijan,2024,1,Green flag
44.0,Azerbaijan,2024,1,Green flag
45.0,Azerbaijan,2024,1,Green flag
46.0,Azerbaijan,2024,1,Green flag
47.0,Azerbaijan,2024,1,Green flag
48.0,Azerbaijan,2024,1,Green flag
49.0,Azerbaijan,2024,1,Green flag
50.0,Azerbaijan,2024,2,Yellow flag
51.0,Azerbaijan,2024,6,Virtual Safety Car
1.0,Singapore,2024,1,Green flag
2.0,Singapore,2024,1,Green flag
3.0,Singapore,2024,1,Green flag
4.0,Singapore,2024,1,Green flag
5.0,Singapore,2024,1,Green flag
6.0,Singapore,2024,1,Green flag
7.0,Singapore,2024,1,Green flag
8.0,Singapore,2024,1,Green flag
9.0,Singapore,2024,1,Green flag
10.0,Singapore,2024,1,Green flag
11.0,Singapore,2024,1,Green flag
12.0,Singapore,2024,1,Green flag
13.0,Singapore,2024,1,Green flag
14.0,Singapore,2024,1,Green flag
15.0,Singapore,2024,1,Green flag
16.0,Singapore,2024,1,Green flag
17.0,Singapore,2024,1,Green flag
18.0,Singapore,2024,1,Green flag
19.0,Singapore,2024,1,Green flag
20.0,Singapore,2024,1,Green flag
21.0,Singapore,2024,1,Green flag
22.0,Singapore,2024,1,Green flag
23.0,Singapore,2024,1,Green flag
24.0,Singapore,2024,1,Green flag
25.0,Singapore,2024,1,Green flag
26.0,Singapore,2024,1,Green flag
27.0,Singapore,2024,1,Green flag
28.0,Singapore,2024,1,Green flag
29.0,Singapore,2024,1,Green flag
30.0,Singapore,2024,1,Green flag
31.0,Singapore,2024,1,Green flag
32.0,Singapore,2024,1,Green flag
33.0,Singapore,2024,1,Green flag
34.0,Singapore,2024,1,Green flag
35.0,Singapore,2024,1,Green flag
36.0,Singapore,2024,1,Green flag
37.0,Singapore,2024,1,Green flag
38.0,Singapore,2024,1,Green flag
39.0,Singapore,2024,1,Green flag
40.0,Singapore,2024,1,Green flag
41.0,Singapore,2024,1,Green flag
42.0,Singapore,2024,1,Green flag
43.0,Singapore,2024,1,Green flag
44.0,Singapore,2024,1,Green flag
45.0,Singapore,2024,1,Green flag
46.0,Singapore,2024,1,Green flag
47.0,Singapore,2024,1,Green flag
48.0,Singapore,2024,1,Green flag
49.0,Singapore,2024,1,Green flag
50.0,Singapore,2024,1,Green flag
51.0,Singapore,2024,1,Green flag
52.0,Singapore,2024,1,Green flag
53.0,Singapore,2024,1,Green flag
54.0,Singapore,2024,1,Green flag
55.0,Singapore,2024,1,Green flag
56.0,Singapore,2024,1,Green flag
57.0,Singapore,2024,1,Green flag
58.0,Singapore,2024,1,Green flag
59.0,Singapore,2024,1,Green flag
60.0,Singapore,2024,1,Green flag
61.0,Singapore,2024,1,Green flag
62.0,Singapore,2024,1,Green flag
